Identifier,Name,Description,Organisational Structure,Primary Activity,Activities,Street Address,Locality,Region,Postcode,Country ID,Territory ID,Website,Phone,Email,Twitter,Facebook,Companies House Number,Qualifiers,Membership Type,Latitude,Longitude,Geo Container,Geo Container Latitude,Geo Container Longitude,Sector,SIC Section,SIC Code,Ownership Classification,Legal Form,Legal Form Subcategory 1,Legal Form Subcategory 1,UK Nation,Type of Organisation,Registered Status,Registered Number,Registrar,Incorporation Date,Dissolved Date,Organisation Name,WC Legal Form
R007046,Forest Bakehouse,"The Forest Bakehouse is a small co-operative artisan bakery, based in the village of Longhope, Gloucestershire.

We make bread and pastries the way they used to be made with a long and slow fermentation process that takes three days. This process makes digestion easier, gives better flavour and the keeping quality is extended. We use local organic flour from Shipton Mill and the finest butter from France. These main ingredients and our skilled craft plus a little time, means we can continue to love, and be proud of what we produce.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA90,,"Unit 9 
Longhope Industrial Estate
Church Road",Longhope,Gloucestershire,GL17 0LB,GB,,http://www.forestbakehouse.co.uk,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Manufacturing,Manufacturing,10710,Workers,Society,,,England,,Live,31608R,FCA,2012-05-14,,The Forest Bakehouse Limited,
R008818,Co-operative Alternatives,Co-operative development across NI.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA110,,43 Knutsford Drive,Belfast,Belfast,BT14 6LZ,GB,,http://www.coopalternatives.coop/,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Professional and Legal services,"Professional, Scientific and Technical",70220,Workers,Society,,,Northern Ireland,,Live,401IP,FCA,2013-02-26,,Co-operative Alternative Development Society Limited,
R008824,HR Solutions,"HR Solutions offers both strategic and operational advice and guidance to managers. We provide support on the development of people as well as the management of people. We can provide telephone or on site support.  Turning immediately to expensive training and development courses or solicitors to handle people management issues can be costly.  We provide professional HR guidance to minimise these costs and ensure businesses are in the best position to develop their staff and if necessary, defend the business against potential employment tribunal claims. We also ensure that our advice supports businesses to make informed strategic decisions on HR issues based on sound professional, compliant and commercial advice.

Responsibility for the management of people in business is a huge task as employers are required to keep up to speed with constant changes in employment legislation. It can be a daily challenge ensuring actions taken to manage employees are appropriate and compliant and managers often find their focus is taken away from delivering business results in order to manage business risks created from managing people in the wrong way.

HR Solutions is an established business set up to provide managers with the support, knowledge and expertise to manage people and to provide pragmatic solutions around Human Resource Management.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS115,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA110,,"Marion House
23-25 Elbow Lane
Formby",Liverpool,Sefton,L37 4AB,GB,,http://www.hrspartners.co.uk,,,,,OC380585,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Professional and Legal services,"Professional, Scientific and Technical",70229,Workers,LLP,,,England,,Live,OC380585,Companies House,2012-11-28,,HR Solutions (UK) LLP,
R009323,Caffi Florence,"The café sells a range of quality teas & coffee, homemade soups, lunches, traditional afternoon teas, homemade cakes, ice creams & snacks.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA120,,"Loggerheads Country Park
Ruthin Road",Mold,Denbighshire,CH7 5LH,GB,,http://www.caffiflorence.co.uk,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Food service, Accommodation and Pubs",Accommodation and Food Services,56210,Workers,Society,,,Wales,,Live,32281R,FCA,2014-01-06,,Caffi Florence Limited,
R009337,First Call Cymru,Gardener · Cleaning service · Property management,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA120,,"19 Cloda Avenue
Bryncoch",Neath Port Talbot,Neath Port Talbot,SA10 7FH,GB,,https://www.facebook.com/firstcallcoop,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Housing,Administrative and Support Services,81229,Workers,Society,,,Wales,,Live,32307R,FCA,2014-02-12,,First Call Cymru Co-operative Limited,
R009338,Norwich Bicycle Repair Co-op,"NBRC are a different type of bicycle business, combining quality bicycle repairs with a strong social and environmental ethos.

We’re interested in repairing bicycles of all ages and types, offering a jargon-free service and helping educate cycle users so they can make informed choices about maintaining their bikes.

We've over 30 years of professional bicycle repair experience in our workshop and offer a comprehensive range of repairs and renovations.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA120,,20 Savery Close,Norwich,Norfolk,NR5 8NJ,GB,,http://www.norwichbicyclerepaircoop.co.uk,,,,,08789116,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Other,Other Service Activities,95290,Workers,Company,,,England,,Live,08789116,Companies House,2013-11-25,,Norwich Bicycle Repair Co-operative Ltd,
R009339,Source Point Community Health,Source Point Community Acupuncture in Moretonhampstead is a not-for-profit community acupuncture clinic offering hour-long traditional acupuncture treatments in a multi-bed setting from King George V Sports and Community Centre in Moretonhampstead.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS120,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA270,,Willingstone Farm,Moretonhampstead,Devon,TQ13 8PY,GB,,http://www.sourcepoint.org.uk,,,,,08833026,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Health and Social Care,Human Health and Social Work,86900,Workers,Community Interest Company,,,England,,Live,08833026,Companies House,2014-01-06,,Source Point Community Health C.I.C.,
R008861,Scotswood Natural Community Garden - Ecoscapes,"SNCG Ecoscapes is a worker's cooperative whose members believe that it is far better to work with nature to create beautiful and productive places, rather than wage war on pests and weeds. We are alternative landscape gardeners who adopt permaculture gardening principles to ensure sustainable garden design, offering both soft landscaping and hard landscaping services.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA10,,12 Yetholm Place,Newcastle,Newcastle upon Tyne,NE5 4ED,GB,,http://www.sncgecoscapes.co.uk,,,,,08456355,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Agriculture,"Agriculture, Forestry and Fishing",01300,Workers,Company,,,England,,Live,08456355,Companies House,2013-03-21,,SNCG Ecoscapes Ltd,
R008864,Coffee Cranks Co-operative,"Combining two of our greatest passions, coffee and bicycles, we’ve come up with a creative idea of overcoming the debilitating obstacles that most young start-ups have on their road to success. Running the business from a bicycle eliminates high start-up costs and allows us to successfully compete with the corporate chain shops which are hurting our local economy.

We’re a workers’ cooperative which means that we have equal pay as well as equal say in how the enterprise is run. The business is ultimately run by the team’s consensus and driven by our self-reliance and independence. We are happy that we’ve come so far, motivated by our social goals. We are hopeful and believe that this is just the beginning of our journey towards realising our potential as a group and working towards a better world.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA120,,"29 Fairfield Court
78 Daisy Bank Road",Manchester,Manchester,M14 5GL,GB,,http://www.coffeecrankscoop.org.uk,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Food service, Accommodation and Pubs",Accommodation and Food Services,56200,Workers,Society,,,England,,Live,31993R,FCA,2013-03-12,,Coffee Cranks Co-operative Limited,
R009366,Targeting Innovation,"Targeting Innovation is an employee owned company, founded in 1993 by Scottish Enterprise and four Scottish Universities with the aim of supporting the commercialisation of new technology products and services.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA110,,"Amicable House
252 Union Street",Aberdeen,Aberdeen City,AB10 1TN,GB,,http://www.targetinginnovation.com,,,,,SC144906,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Professional and Legal services,"Professional, Scientific and Technical",70229,Workers,Company,,,Scotland,,Live,SC144906,Companies House,1993-06-11,,Targeting Innovation Limited,
R009374,New Crofton Co-op Colliery,"The New Crofton Co-op Colliery project is in the process of opening a new drift coal mine just to the south of New Crofton. The mine is owned and operated by a workers Co-operative, New Crofton Co-op Colliery.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA100,,30 Grovehall Parade,Leeds,Leeds,LS11 7AE,GB,,http://www.newcroftoncoopcolliery.co.uk/,,,,,07914420,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Other,Mining and Quarrying,05101,Workers,Company,,,England,,Live,07914420,Companies House,2012-01-18,,New Crofton Co-op Colliery Limited,
R010002,Gensing Workers' Co-operative,"Training, arts and creative intervention.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA270,,29 Gensing Road,St Leaonards On Sea,East Sussex,TN38 0HE,GB,,,,,,,09221696,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Education,Education,85590,Workers,Company,,,England,,Live,09221696,Companies House,2014-09-17,,Gensing Workers' Co-operative Ltd,
R010008,Co-op Culture,"Co-op Culture is a co-operative consortium of co-operative and community advisors, entrepreneurs and enterprises.  Our members and associates have a vast and varied experience of supporting co-operative, community and social enterprise to start and grow.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA110,,1 Northfield,Heptonstall,Calderdale,HX7 7NW,GB,,http://www.culture.coop,,,,,09649522,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Professional and Legal services,"Professional, Scientific and Technical",70220,Workers,Company,,,England,,Live,09649522,Companies House,2015-06-20,,Co-op Culture,
R007121,Belfast Cleaning Co-operative,Belfast Cleaning Cooperative is the only cross community cleaning coop in Northern Ireland. We specialise in Contract Cleaning Services and Supplying Commercial and Office Cleaners.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA120,,"Two Spires Centre
155 Northumberland Street",Belfast,Belfast,BT13 2JF,GB,,http://www.belfastcleaningsociety.com/,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Housing,Administrative and Support Services,81200,Workers,Society,,,Northern Ireland,,Live,396IP,FCA,2012-05-03,,Belfast Cleaning Co-operative Limited,
R007627,Phoenix Counselling Co-operative,"Phoenix Counselling Co-operative is a group of six experienced and trained counsellors within Oxfordshire who specialise in working with young people and adults in educational settings. Our training and experience cover a range of approaches such as psycho dynamic counselling, person-centred counselling and cognitive behavioural therapy. We aim to tailor the counselling we offer to the specific needs of each client.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA110,,17 Meadow Prospect,Oxford,Oxfordshire,OX2 8PP,GB,,https://www.phoenixcoop.co.uk/,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Professional and Legal services,"Professional, Scientific and Technical",74000,Workers,Society,,,England,,Live,31651R,FCA,2012-06-22,,Phoenix Counselling Co-operative Limited,
R007631,Animal Tails Vetinary Practice,"Animal Tails is the first employee-owned and operated vet practice in the UK - you will see the same faces each time you visit and, as a result, experience a continuity of care not often seen these days.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA110,,18A Airthrey Road,Causewayhead,Stirling,FK9 5JR,GB,,http://www.animaltailsvets.com,,,,,SC407282,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Professional and Legal services,"Professional, Scientific and Technical",75000,Workers,Company,,,Scotland,,Live,SC407282,Companies House,2011-09-12,,Animal Tails Veterinary Practice Limited,
